timestamp,distance_cm,altitude_angle_deg,azimuth_angle_deg,scan_repeat
1760413127.0957217,10.0,94,137,0
1760413127.137801,10.0,93,137,0
1760413127.1794302,9.25,92,137,0
1760413127.2218761,9.0,91,137,0
1760413127.2639441,9.0,90,138,0
1760413127.3065536,9.0,91,138,0
1760413127.3486774,8.75,92,138,0
1760413127.390593,8.75,93,138,0
1760413127.4327872,8.75,94,138,0
1760413127.4745836,8.75,95,138,0
1760413127.5172548,9.0,96,138,0
1760413127.5601666,9.0,97,138,0
1760413127.603204,9.0,98,138,0
1760413127.6451597,9.0,99,138,0
1760413127.687221,9.0,100,138,0
1760413127.7292333,9.0,101,138,0
1760413127.772803,9.0,102,138,0
1760413127.8155868,9.0,103,138,0
1760413127.8581572,9.25,104,138,0
1760413127.9003296,10.0,105,138,0
1760413127.9420722,9.5,106,138,0
1760413127.9844778,9.0,107,138,0
1760413128.0271275,9.0,108,138,0
1760413128.0695453,9.25,109,138,0
1760413128.1119735,10.5,110,138,0
1760413128.154241,11.75,111,138,0
1760413128.1964993,13.0,112,138,0
1760413128.2387562,15.0,113,138,0
1760413128.2815726,19.0,114,138,0
1760413128.3242598,21.25,115,138,0
1760413128.3666751,22.0,116,138,0
1760413128.4087822,22.0,117,138,0
1760413128.450982,22.5,118,138,0
1760413128.4935715,24.5,119,138,0
1760413128.535368,26.0,120,138,0
1760413128.577997,28.6,121,138,0
1760413128.6201491,35.25,122,138,0
1760413128.6624424,45.75,123,138,0
1760413128.7044647,50.25,124,138,0
1760413128.74661,54.5,125,138,0
1760413128.7891703,59.0,126,138,0
1760413128.8320665,68.6,127,138,0
1760413128.8743076,76.75,128,138,0
1760413128.9168856,81.25,129,138,0
1760413128.959392,83.75,130,138,0
1760413129.0014143,82.75,131,138,0
1760413129.0434322,79.5,132,138,0
1760413129.0850422,76.75,133,138,0
1760413129.127927,77.0,134,138,0
1760413129.170715,77.75,135,138,0
1760413129.2135262,78.75,136,138,0
1760413129.2554617,79.0,137,138,0
1760413129.297295,79.0,138,138,0
1760413129.3393393,79.0,139,138,0
1760413129.3812416,79.0,140,138,0
1760413129.4238195,79.4,141,138,0
1760413129.465811,80.0,142,138,0
1760413129.507924,80.0,143,138,0
1760413129.5499213,80.0,144,138,0
1760413129.5920691,81.0,145,139,0
1760413129.6337044,80.75,144,139,0
1760413129.6754527,80.0,143,139,0
1760413129.717482,80.0,142,139,0
1760413129.7602558,79.2,141,139,0
1760413129.8024023,79.0,140,139,0
1760413129.8440702,78.75,139,139,0
1760413129.8862326,78.0,138,139,0
1760413129.9283984,78.0,137,139,0
1760413129.9706903,78.0,136,139,0
1760413130.012871,77.0,135,139,0
1760413130.0553417,77.0,134,139,0
1760413130.0975487,76.5,133,139,0
1760413130.139761,76.25,132,139,0
1760413130.1820736,75.0,131,139,0
1760413130.2240973,75.0,130,139,0
1760413130.265831,75.5,129,139,0
1760413130.3075035,79.75,128,139,0
1760413130.3491268,81.75,127,139,0
1760413130.391819,80.0,126,139,0
1760413130.4347773,76.25,125,139,0
1760413130.4775436,71.25,124,139,0
1760413130.5197215,65.75,123,139,0
1760413130.5623715,56.75,122,139,0
1760413130.605296,54.8,121,139,0
1760413130.6475432,46.5,120,139,0
1760413130.689943,33.5,119,139,0
1760413130.7322192,28.5,118,139,0
1760413130.7746007,26.5,117,139,0
1760413130.816938,25.0,116,139,0
1760413130.8588262,23.75,115,139,0
1760413130.9017746,22.0,114,139,0
1760413130.9441555,22.0,113,139,0
1760413130.986992,22.0,112,139,0
1760413131.0290725,20.5,111,139,0
1760413131.0708833,17.75,110,139,0
1760413131.1127603,15.0,109,139,0
1760413131.1557543,13.2,108,139,0
1760413131.1979423,11.5,107,139,0
1760413131.240202,10.0,106,139,0
1760413131.2825966,9.5,105,139,0
1760413131.3249123,9.25,104,139,0
1760413131.3672667,9.0,103,139,0
1760413131.4105375,9.0,102,139,0
1760413131.4532816,9.0,101,139,0
1760413131.4960444,9.0,100,139,0
1760413131.538315,9.0,99,139,0
1760413131.5802016,9.0,98,139,0
1760413131.622217,9.0,97,139,0
1760413131.6636934,9.0,96,139,0
1760413131.7065172,9.0,95,139,0
1760413131.7494104,9.0,94,139,0
1760413131.7922,8.5,93,139,0
1760413131.834493,9.0,92,139,0
1760413131.8764915,9.0,91,139,0
1760413131.9184563,8.5,90,140,0
1760413131.960614,8.0,91,140,0
1760413132.002471,8.0,92,140,0
1760413132.044145,8.0,93,140,0
1760413132.0862873,8.0,94,140,0
1760413132.1284626,8.0,95,140,0
1760413132.170682,8.0,96,140,0
1760413132.2122247,8.0,97,140,0
1760413132.2541637,8.0,98,140,0
1760413132.2958038,8.0,99,140,0
1760413132.3384957,8.6,100,140,0
1760413132.38091,8.75,101,140,0
1760413132.4233093,8.75,102,140,0
1760413132.4652252,8.5,103,140,0
1760413132.5070438,8.75,104,140,0
1760413132.548852,8.75,105,140,0
1760413132.590976,8.75,106,140,0
1760413132.6341052,9.0,107,140,0
1760413132.6764343,10.25,108,140,0
1760413132.7188814,11.75,109,140,0
1760413132.760827,13.0,110,140,0
1760413132.8035495,14.0,111,140,0
1760413132.8452299,15.5,112,140,0
1760413132.8866043,17.25,113,140,0
1760413132.9295492,19.6,114,140,0
1760413132.9720562,21.75,115,140,0
1760413133.0147445,22.0,116,140,0
1760413133.0571337,22.0,117,140,0
1760413133.0993342,23.25,118,140,0
1760413133.1418264,24.5,119,140,0
1760413133.1851454,25.4,120,140,0
1760413133.227575,26.75,121,140,0
1760413133.2700589,31.5,122,140,0
1760413133.3122327,42.25,123,140,0
1760413133.3540328,56.25,124,140,0
1760413133.3960195,62.5,125,140,0
1760413133.438597,69.4,126,140,0
1760413133.4805999,74.25,127,140,0
1760413133.5231857,75.5,128,140,0
1760413133.5657818,77.0,129,140,0
1760413133.608051,77.75,130,140,0
1760413133.6502118,78.25,131,140,0
1760413133.691763,76.75,132,140,0
1760413133.7346365,75.0,133,140,0
1760413133.7777078,75.0,134,140,0
1760413133.8210762,75.75,135,140,0
1760413133.8635423,76.0,136,140,0
1760413133.906181,76.25,137,140,0
1760413133.9491758,77.0,138,140,0
1760413133.9917843,77.0,139,140,0
1760413134.0342057,77.0,140,140,0
1760413134.0766058,77.0,141,140,0
1760413134.118476,77.75,142,140,0
1760413134.1605642,78.0,143,140,0
1760413134.2037215,78.0,144,140,0
1760413134.2461371,78.5,145,141,0
1760413134.2884889,79.0,144,141,0
1760413134.331038,79.0,143,141,0
1760413134.3730195,79.0,142,141,0
1760413134.4148624,79.0,141,141,0
1760413134.4577932,78.8,140,141,0
1760413134.5000222,78.5,139,141,0
1760413134.5425673,78.0,138,141,0
1760413134.585108,78.0,137,141,0
1760413134.6285782,77.5,136,141,0
1760413134.67229,77.2,135,141,0
1760413134.7149887,77.25,134,141,0
1760413134.7577078,77.25,133,141,0
1760413134.8001318,77.25,132,141,0
1760413134.8428147,77.75,131,141,0
1760413134.8862095,79.6,130,141,0
1760413134.9282773,85.75,129,141,0
1760413134.970874,89.5,128,141,0
1760413135.013599,86.0,127,141,0
1760413135.0560048,81.75,126,141,0
1760413135.0982823,80.25,125,141,0
1760413135.1414165,76.4,124,141,0
1760413135.1841967,73.5,123,141,0
1760413135.227165,68.75,122,141,0
1760413135.2697616,62.5,121,141,0
1760413135.3121743,50.0,120,141,0
1760413135.3552296,31.2,119,141,0
1760413135.3980362,25.5,118,141,0
1760413135.4408689,24.75,117,141,0
1760413135.4841895,24.0,116,141,0
1760413135.5277722,23.6,115,141,0
1760413135.570798,22.0,114,141,0
1760413135.6135988,21.5,113,141,0
1760413135.6561577,21.0,112,141,0
1760413135.6988978,20.0,111,141,0
1760413135.741942,18.0,110,141,0
1760413135.7848282,16.5,109,141,0
1760413135.8283634,15.5,108,141,0
1760413135.871289,14.0,107,141,0
1760413135.9145813,11.6,106,141,0
1760413135.957215,10.25,105,141,0
1760413135.9997697,9.75,104,141,0
1760413136.042253,9.25,103,141,0
1760413136.0844412,8.75,102,141,0
1760413136.1267812,8.0,101,141,0
1760413136.1696682,8.0,100,141,0
1760413136.211992,8.0,99,141,0
1760413136.254397,8.0,98,141,0
1760413136.2971528,8.0,97,141,0
1760413136.3391483,8.0,96,141,0
1760413136.3810961,8.0,95,141,0
1760413136.4225917,8.0,94,141,0
1760413136.4651046,8.2,93,141,0
1760413136.5072699,8.0,92,141,0
1760413136.5496037,8.0,91,141,0
1760413136.592156,8.0,90,142,0
1760413136.6342075,7.75,91,142,0
1760413136.6760113,7.25,92,142,0
1760413136.7182753,7.0,93,142,0
1760413136.760883,7.2,94,142,0
1760413136.8031902,8.0,95,142,0
1760413136.845502,8.0,96,142,0
1760413136.8876576,8.0,97,142,0
1760413136.9298964,8.0,98,142,0
1760413136.972183,8.0,99,142,0
1760413137.0149138,8.0,100,142,0
1760413137.0578115,8.0,101,142,0
1760413137.100142,8.0,102,142,0
1760413137.1421978,8.0,103,142,0
1760413137.184258,8.0,104,142,0
1760413137.2258074,8.5,105,142,0
1760413137.2673912,9.25,106,142,0
1760413137.309255,10.0,107,142,0
1760413137.3517258,10.6,108,142,0
1760413137.3936045,12.5,109,142,0
1760413137.4360855,14.25,110,142,0
1760413137.4792368,16.25,111,142,0
1760413137.5218954,17.75,112,142,0
1760413137.565397,18.4,113,142,0
1760413137.6082482,19.5,114,142,0
1760413137.6511292,20.25,115,142,0
1760413137.6930513,21.5,116,142,0
1760413137.735242,22.5,117,142,0
1760413137.7771347,23.5,118,142,0
1760413137.819206,24.0,119,142,0
1760413137.8613617,24.0,120,142,0
1760413137.9038405,24.0,121,142,0
1760413137.9465137,27.0,122,142,0
1760413137.988468,42.25,123,142,0
1760413138.0301578,60.0,124,142,0
1760413138.071591,70.75,125,142,0
1760413138.1132421,80.0,126,142,0
1760413138.1547325,86.5,127,142,0
1760413138.197084,90.6,128,142,0
1760413138.2388754,97.0,129,142,0
1760413138.2816372,105.5,130,142,0
1760413138.324085,107.75,131,142,0
1760413138.366498,108.25,132,142,0
1760413138.4084346,93.5,133,142,0
1760413138.450538,83.25,134,142,0
1760413138.4932513,80.2,135,142,0
1760413138.5355322,80.0,136,142,0
1760413138.5779407,80.0,137,142,0
1760413138.6202693,80.0,138,142,0
1760413138.6621742,80.0,139,142,0
1760413138.7046697,80.0,140,142,0
1760413138.7462187,80.0,141,142,0
1760413138.7889676,80.0,142,142,0
1760413138.8310978,80.0,143,142,0
1760413138.8729372,81.0,144,142,0
1760413138.915263,81.0,145,143,0
1760413138.9576943,82.25,144,143,0
1760413138.999693,83.0,143,143,0
1760413139.04246,83.0,142,143,0
1760413139.0846257,83.0,141,143,0
1760413139.126904,82.75,140,143,0
1760413139.1690238,82.0,139,143,0
1760413139.2113554,81.5,138,143,0
1760413139.2533228,81.0,137,143,0
1760413139.2952378,81.0,136,143,0
1760413139.3368087,81.0,135,143,0
1760413139.3793843,81.0,134,143,0
1760413139.4213943,80.5,133,143,0
1760413139.4630983,80.0,132,143,0
1760413139.5050247,81.0,131,143,0
1760413139.5470557,87.25,130,143,0
1760413139.5897684,109.5,129,143,0
1760413139.631813,119.0,128,143,0
1760413139.674452,112.6,127,143,0
1760413139.7162309,102.25,126,143,0
1760413139.758754,97.25,125,143,0
1760413139.801917,93.75,124,143,0
1760413139.8441637,89.0,123,143,0
1760413139.8865309,83.25,122,143,0
1760413139.9292672,71.6,121,143,0
1760413139.9717627,49.25,120,143,0
1760413140.0138805,26.75,119,143,0
1760413140.056183,24.0,118,143,0
1760413140.0986035,23.75,117,143,0
1760413140.1407921,24.0,116,143,0
1760413140.182582,24.0,115,143,0
1760413140.2254815,23.0,114,143,0
1760413140.268082,22.25,113,143,0
1760413140.3109186,20.75,112,143,0
1760413140.3536067,20.0,111,143,0
1760413140.3959436,19.0,110,143,0
1760413140.4385796,18.0,109,143,0
1760413140.481148,16.5,108,143,0
1760413140.5233393,15.5,107,143,0
1760413140.5655398,13.0,106,143,0
1760413140.6077893,11.5,105,143,0
1760413140.6498075,11.0,104,143,0
1760413140.6915321,9.75,103,143,0
1760413140.7343445,9.0,102,143,0
1760413140.7765281,8.0,101,143,0
1760413140.8188918,8.0,100,143,0
1760413140.8612022,7.5,99,143,0
1760413140.9033966,7.0,98,143,0
1760413140.9453413,7.0,97,143,0
1760413140.9875505,7.75,96,143,0
1760413141.030577,7.4,95,143,0
1760413141.0730546,7.0,94,143,0
1760413141.115181,7.5,93,143,0
1760413141.1571732,8.0,92,143,0
1760413141.1993487,8.0,91,143,0
1760413141.2417302,7.75,90,144,0
1760413141.284211,7.8,91,144,0
1760413141.32617,7.0,92,144,0
1760413141.3685105,7.0,93,144,0
1760413141.4112566,7.0,94,144,0
1760413141.453669,7.0,95,144,0
1760413141.4953408,7.0,96,144,0
1760413141.5376244,7.0,97,144,0
1760413141.5804098,7.0,98,144,0
1760413141.6227064,6.75,99,144,0
1760413141.6651833,6.75,100,144,0
1760413141.7072694,6.75,101,144,0
1760413141.7493317,7.0,102,144,0
1760413141.791393,8.0,103,144,0
1760413141.8331091,8.0,104,144,0
1760413141.8756766,8.6,105,144,0
1760413141.918466,10.0,106,144,0
1760413141.961112,10.75,107,144,0
1760413142.0032027,11.75,108,144,0
1760413142.0454922,13.75,109,144,0
1760413142.0875473,15.5,110,144,0
1760413142.130428,16.8,111,144,0
1760413142.172909,18.0,112,144,0
1760413142.2153566,18.0,113,144,0
1760413142.2577126,19.5,114,144,0
1760413142.2996209,21.0,115,144,0
1760413142.341657,22.5,116,144,0
1760413142.3831315,23.0,117,144,0
1760413142.4256735,23.8,118,144,0
1760413142.4682937,23.5,119,144,0
1760413142.5111637,23.0,120,144,0
1760413142.5532253,23.0,121,144,0
1760413142.5950313,25.0,122,144,0
1760413142.636705,51.75,123,144,0
1760413142.678999,81.5,124,144,0
1760413142.721562,90.2,125,144,0
1760413142.7635152,94.25,126,144,0
1760413142.8057191,99.75,127,144,0
1760413142.8483083,105.0,128,144,0
1760413142.8902924,110.5,129,144,0
1760413142.932403,117.5,130,144,0
1760413142.9737422,122.5,131,144,0
1760413143.0161088,116.6,132,144,0
1760413143.0579531,98.0,133,144,0
1760413143.0996969,86.25,134,144,0
1760413143.1420298,83.5,135,144,0
1760413143.1835775,83.0,136,144,0
1760413143.2256138,83.25,137,144,0
1760413143.267533,83.25,138,144,0
1760413143.3096976,83.0,139,144,0
1760413143.3526216,83.0,140,144,0
1760413143.3947663,83.5,141,144,0
1760413143.437144,84.0,142,144,0
1760413143.4798348,84.0,143,144,0
1760413143.5219233,84.0,144,144,0
1760413143.5640838,84.25,145,145,0
1760413143.6068413,85.6,144,145,0
1760413143.6495545,87.0,143,145,0
1760413143.6916645,87.0,142,145,0
1760413143.733975,87.0,141,145,0
1760413143.7756228,86.5,140,145,0
1760413143.8175905,86.5,139,145,0
1760413143.8595755,85.75,138,145,0
1760413143.902286,85.0,137,145,0
1760413143.9447331,85.0,136,145,0
1760413143.9869378,85.0,135,145,0
1760413144.0293095,85.0,134,145,0
1760413144.0715268,84.25,133,145,0
1760413144.1132116,84.0,132,145,0
1760413144.1549964,85.0,131,145,0
1760413144.1975906,95.6,130,145,0
1760413144.2399604,119.75,129,145,0
1760413144.2823296,124.75,128,145,0
1760413144.3249152,123.0,127,145,0
1760413144.3671975,113.75,126,145,0
1760413144.4094853,108.5,125,145,0
1760413144.451075,104.25,124,145,0
1760413144.4937515,99.4,123,145,0
1760413144.5364406,94.0,122,145,0
1760413144.5792162,88.75,121,145,0
1760413144.6213043,53.25,120,145,0
1760413144.6635404,31.5,119,145,0
1760413144.7072403,23.6,118,145,0
1760413144.749502,23.5,117,145,0
1760413144.7915444,23.75,116,145,0
1760413144.8336358,24.0,115,145,0
1760413144.8759909,23.0,114,145,0
1760413144.918155,22.25,113,145,0
1760413144.9602032,21.25,112,145,0
1760413145.003305,19.8,111,145,0
1760413145.046128,18.25,110,145,0
1760413145.0889406,18.0,109,145,0
1760413145.1317263,17.25,108,145,0
1760413145.1739879,16.5,107,145,0
1760413145.217117,14.0,106,145,0
1760413145.2597368,12.25,105,145,0
1760413145.3032324,11.0,104,145,0
1760413145.346179,10.5,103,145,0
1760413145.3901863,9.6,102,145,0
1760413145.4330556,9.0,101,145,0
1760413145.475542,8.5,100,145,0
1760413145.5181046,8.0,99,145,0
1760413145.5602784,7.0,98,145,0
1760413145.602462,6.75,97,145,0
1760413145.645366,6.0,96,145,0
1760413145.6878974,6.75,95,145,0
1760413145.7305686,6.75,94,145,0
1760413145.7731423,7.25,93,145,0
1760413145.8155057,8.0,92,145,0
1760413145.8581903,8.0,91,145,0
1760413145.9012933,8.0,90,146,0
1760413145.9444788,8.0,91,146,0
1760413145.9876125,8.0,92,146,0
1760413146.0303667,8.0,93,146,0
1760413146.0736759,7.0,94,146,0
1760413146.1162744,7.0,95,146,0
1760413146.1591022,7.0,96,146,0
1760413146.2015245,7.0,97,146,0
1760413146.2436335,7.0,98,146,0
1760413146.286677,7.0,99,146,0
1760413146.3297908,7.0,100,146,0
1760413146.3725958,7.0,101,146,0
1760413146.4162695,7.75,102,146,0
1760413146.4599376,8.6,103,146,0
1760413146.5028348,8.25,104,146,0
1760413146.5453367,9.0,105,146,0
1760413146.5879605,10.25,106,146,0
1760413146.630072,11.25,107,146,0
1760413146.673388,12.8,108,146,0
1760413146.7156692,14.75,109,146,0
1760413146.7585037,16.25,110,146,0
1760413146.8012245,17.0,111,146,0
1760413146.8439155,17.0,112,146,0
1760413146.8861117,17.25,113,146,0
1760413146.928855,18.6,114,146,0
1760413146.9716845,20.75,115,146,0
1760413147.0140235,21.75,116,146,0
1760413147.0566213,22.75,117,146,0
1760413147.0991528,23.0,118,146,0
1760413147.1426058,23.8,119,146,0
1760413147.1860404,24.0,120,146,0
1760413147.2287006,24.25,121,146,0
1760413147.271417,28.75,122,146,0
1760413147.3139584,56.5,123,146,0
1760413147.3572776,92.8,124,146,0
1760413147.39952,100.25,125,146,0
1760413147.442025,102.75,126,146,0
1760413147.484773,105.0,127,146,0
1760413147.527269,108.5,128,146,0
1760413147.5702078,114.2,129,146,0
1760413147.6122124,121.0,130,146,0
1760413147.6547186,124.25,131,146,0
1760413147.697151,117.0,132,146,0
1760413147.7394311,97.75,133,146,0
1760413147.7819657,86.5,134,146,0
1760413147.825261,85.4,135,146,0
1760413147.8692164,84.75,136,146,0
1760413147.9119468,85.0,137,146,0
1760413147.9545481,85.0,138,146,0
1760413147.9975696,85.0,139,146,0
1760413148.0400064,85.0,140,146,0
1760413148.082617,85.25,141,146,0
1760413148.1250434,86.0,142,146,0
1760413148.1672387,86.0,143,146,0
1760413148.209605,86.75,144,146,0
1760413148.2532961,87.0,145,147,0
1760413148.2959456,87.5,144,147,0
1760413148.3392975,89.0,143,147,0
1760413148.3821347,89.0,142,147,0
1760413148.4252844,89.0,141,147,0
1760413148.4677086,89.0,140,147,0
1760413148.510696,89.0,139,147,0
1760413148.5529315,88.5,138,147,0
1760413148.5950227,88.0,137,147,0
1760413148.6375048,87.75,136,147,0
1760413148.6802576,87.0,135,147,0
1760413148.7224598,87.0,134,147,0
1760413148.7652066,86.5,133,147,0
1760413148.807571,85.5,132,147,0
1760413148.849845,85.75,131,147,0
1760413148.8924713,92.0,130,147,0
1760413148.9351642,116.6,129,147,0
1760413148.9778006,127.5,128,147,0
1760413149.0209882,123.75,127,147,0
1760413149.0635226,119.5,126,147,0
1760413149.1060126,116.75,125,147,0
1760413149.1499603,115.0,124,147,0
1760413149.192974,113.25,123,147,0
1760413149.2360194,111.75,122,147,0
1760413149.2795901,109.0,121,147,0
1760413149.3234885,79.2,120,147,0
1760413149.3662834,48.25,119,147,0
1760413149.408506,29.75,118,147,0
1760413149.4509466,25.5,117,147,0
1760413149.493596,23.75,116,147,0
1760413149.5369265,22.4,115,147,0
1760413149.5799437,22.0,114,147,0
1760413149.6228418,21.25,113,147,0
1760413149.6652915,20.5,112,147,0
1760413149.7075863,19.0,111,147,0
1760413149.7510104,17.2,110,147,0
1760413149.7939487,16.0,109,147,0
1760413149.8375025,16.0,108,147,0
1760413149.8801153,16.0,107,147,0
1760413149.9236076,15.0,106,147,0
1760413149.9661298,13.0,105,147,0
1760413150.0088,11.75,104,147,0
1760413150.0511286,10.25,103,147,0
1760413150.0932748,9.25,102,147,0
1760413150.1354709,8.5,101,147,0
1760413150.1786313,8.0,100,147,0
1760413150.2216082,7.25,99,147,0
1760413150.265003,7.0,98,147,0
1760413150.3076744,6.5,97,147,0
1760413150.3507872,6.0,96,147,0
1760413150.3937337,6.0,95,147,0
1760413150.4366765,6.0,94,147,0
1760413150.479392,7.0,93,147,0
1760413150.5216918,7.5,92,147,0
1760413150.5646915,7.0,91,147,0
1760413150.6074452,7.0,90,148,0
1760413150.6500254,7.0,91,148,0
1760413150.692373,7.0,92,148,0
1760413150.7350452,7.0,93,148,0
1760413150.777825,7.0,94,148,0
1760413150.8204076,6.5,95,148,0
1760413150.8631256,6.0,96,148,0
1760413150.9057984,6.0,97,148,0
1760413150.947797,6.0,98,148,0
1760413150.9898498,6.25,99,148,0
1760413151.031453,6.5,100,148,0
1760413151.074261,7.0,101,148,0
1760413151.1169016,7.75,102,148,0
1760413151.1595793,8.0,103,148,0
1760413151.202132,8.0,104,148,0
1760413151.2447183,8.5,105,148,0
1760413151.28794,10.2,106,148,0
1760413151.3303022,12.0,107,148,0
1760413151.3728073,13.25,108,148,0
1760413151.4152124,15.0,109,148,0
1760413151.457512,15.0,110,148,0
1760413151.4996116,15.5,111,148,0
1760413151.5424066,16.0,112,148,0
1760413151.584882,16.25,113,148,0
1760413151.626981,17.5,114,148,0
1760413151.6695135,19.25,115,148,0
1760413151.711811,21.0,116,148,0
1760413151.7541177,21.5,117,148,0
1760413151.7971084,22.4,118,148,0
1760413151.8394206,24.75,119,148,0
1760413151.88236,28.25,120,148,0
1760413151.9257808,32.5,121,148,0
1760413151.968839,54.5,122,148,0
1760413152.0119033,104.2,123,148,0
1760413152.0550432,125.0,124,148,0
1760413152.0975432,127.0,125,148,0
1760413152.139713,128.0,126,148,0
1760413152.1821485,127.75,127,148,0
1760413152.2250872,128.0,128,148,0
1760413152.2676384,128.5,129,148,0
1760413152.3104873,129.75,130,148,0
1760413152.3526652,130.25,131,148,0
1760413152.394593,122.25,132,148,0
1760413152.4364421,101.75,133,148,0
1760413152.479466,89.8,134,148,0
1760413152.5215936,87.0,135,148,0
1760413152.563687,87.5,136,148,0
1760413152.6062229,88.5,137,148,0
1760413152.648386,89.0,138,148,0
1760413152.690134,89.0,139,148,0
1760413152.732147,89.25,140,148,0
1760413152.7750938,90.0,141,148,0
1760413152.8175294,90.0,142,148,0
1760413152.8597858,90.5,143,148,0
1760413152.9021585,90.75,144,148,0
1760413152.9450655,91.0,145,149,0
1760413152.9868164,91.5,144,149,0
1760413153.0290265,93.8,143,149,0
1760413153.0713432,94.0,142,149,0
1760413153.1131353,94.0,141,149,0
1760413153.1553276,94.0,140,149,0
1760413153.1972814,94.0,139,149,0
1760413153.2392828,93.25,138,149,0
1760413153.2813363,93.0,137,149,0
1760413153.3234773,92.75,136,149,0
1760413153.3661418,92.0,135,149,0
1760413153.4093328,92.0,134,149,0
1760413153.4523213,92.0,133,149,0
1760413153.4952168,92.0,132,149,0
1760413153.5382078,91.8,131,149,0
1760413153.5816061,103.25,130,149,0
1760413153.6247332,116.75,129,149,0
1760413153.6672888,133.25,128,149,0
1760413153.7093947,135.0,127,149,0
1760413153.7511988,135.5,126,149,0
1760413153.7941668,135.2,125,149,0
1760413153.8368697,135.75,124,149,0
1760413153.8795238,135.0,123,149,0
1760413153.9222825,135.0,122,149,0
1760413153.9648643,134.75,121,149,0
1760413154.007695,130.6,120,149,0
1760413154.050146,104.25,119,149,0
1760413154.092273,64.0,118,149,0
1760413154.1349466,36.25,117,149,0
1760413154.1771514,26.25,116,149,0
1760413154.219567,22.75,115,149,0
1760413154.2623978,20.4,114,149,0
1760413154.304836,20.0,113,149,0
1760413154.34736,19.5,112,149,0
1760413154.3899329,18.0,111,149,0
1760413154.4321265,16.5,110,149,0
1760413154.4740853,15.25,109,149,0
1760413154.5168421,15.0,108,149,0
1760413154.559248,15.0,107,149,0
1760413154.6023986,14.75,106,149,0
1760413154.645799,13.75,105,149,0
1760413154.689608,12.6,104,149,0
1760413154.7323325,10.75,103,149,0
1760413154.7748778,9.25,102,149,0
1760413154.817355,8.5,101,149,0
1760413154.8595288,8.0,100,149,0
1760413154.9019365,8.0,99,149,0
1760413154.9450645,7.2,98,149,0
1760413154.9876313,7.0,97,149,0
1760413155.0299501,6.5,96,149,0
1760413155.0724087,6.0,95,149,0
1760413155.1151037,6.0,94,149,0
1760413155.1582882,6.0,93,149,0
1760413155.2002854,6.75,92,149,0
1760413155.242565,7.0,91,149,0
1760413155.2860548,7.0,90,150,0
1760413155.327952,6.75,91,150,0
1760413155.3704972,6.75,92,150,0
1760413155.4135,7.6,93,150,0
1760413155.4556367,8.0,94,150,0
1760413155.4985394,8.0,95,150,0
1760413155.5411613,8.5,96,150,0
1760413155.5834367,9.5,97,150,0
1760413155.626441,10.0,98,150,0
1760413155.668628,11.0,99,150,0
1760413155.711145,11.0,100,150,0
1760413155.7541401,11.0,101,150,0
1760413155.7962286,11.25,102,150,0
1760413155.8382893,12.0,103,150,0
1760413155.881276,12.0,104,150,0
1760413155.9235437,13.5,105,150,0
1760413155.9661841,15.5,106,150,0
1760413156.0087283,16.75,107,150,0
1760413156.05092,17.0,108,150,0
1760413156.0935361,17.0,109,150,0
1760413156.1365705,17.0,110,150,0
1760413156.1792457,17.5,111,150,0
1760413156.2217073,18.0,112,150,0
1760413156.2641227,18.0,113,150,0
1760413156.3060935,19.25,114,150,0
1760413156.347972,22.0,115,150,0
1760413156.391579,23.4,116,150,0
1760413156.4342806,24.75,117,150,0
1760413156.4769018,28.0,118,150,0
1760413156.5194929,30.75,119,150,0
1760413156.562016,33.25,120,150,0
1760413156.6053946,37.0,121,150,0
1760413156.64759,59.25,122,150,0
1760413156.6901243,106.5,123,150,0
1760413156.7324622,137.75,124,150,0
1760413156.7745864,140.0,125,150,0
1760413156.8167727,140.0,126,150,0
1760413156.8593783,140.0,127,150,0
1760413156.9018,139.75,128,150,0
1760413156.94419,139.0,129,150,0
1760413156.9862556,139.0,130,150,0
1760413157.0284767,138.75,131,150,0
1760413157.0707529,134.25,132,150,0
1760413157.1137922,113.8,133,150,0
1760413157.1567898,96.25,134,150,0
1760413157.1996818,95.0,135,150,0
1760413157.2422407,95.0,136,150,0
1760413157.2845721,95.75,137,150,0
1760413157.3277347,96.0,138,150,0
1760413157.370783,96.0,139,150,0
1760413157.4136305,95.5,140,150,0
1760413157.4560595,95.75,141,150,0
1760413157.4983747,96.75,142,150,0
1760413157.5415366,97.8,143,150,0
1760413157.5838675,98.25,144,150,0
1760413157.6269257,99.0,145,151,0
1760413157.669236,99.0,144,151,0
1760413157.711473,99.5,143,151,0
1760413157.7535384,99.5,142,151,0
1760413157.7962914,100.0,141,151,0
1760413157.8392732,100.0,140,151,0
1760413157.8820844,99.25,139,151,0
1760413157.9245546,98.25,138,151,0
1760413157.9689322,96.2,137,151,0
1760413158.0120478,95.75,136,151,0
1760413158.0544887,95.5,135,151,0
1760413158.0971794,96.0,134,151,0
1760413158.1401095,96.0,133,151,0
1760413158.1840317,95.0,132,151,0
1760413158.226764,95.0,131,151,0
1760413158.269373,101.0,130,151,0
1760413158.3115942,122.5,129,151,0
1760413158.3539734,136.0,128,151,0
1760413158.3968308,138.6,127,151,0
1760413158.4398167,139.0,126,151,0
1760413158.4824722,140.0,125,151,0
1760413158.5249918,140.0,124,151,0
1760413158.5671217,140.75,123,151,0
1760413158.6094007,140.75,122,151,0
1760413158.6523218,140.6,121,151,0
